Address,Latitude,Longitude
"687 Drome St, EAST ALBURY NSW 2640",-36.0747999,146.9472801
"6 Diamond Drive, THURGOONA NSW 2640",-36.0439833,146.995045
"2 Oxley Highway, Ravenswood NSW 2824",-31.6966483,147.8405411
"1 Coonamble Road (Warren Fuels), Warren NSW 2824",-31.69512779999999,147.8404482
"2 TOMERONG ST, HUSKISSON NSW 2540",-35.0358423,150.6667694
"46 GEDDES ST, WARIALDA NSW 2402",-29.5428075,150.5749032
"5332 Kosciuszko Rd, EAST JINDABYNE NSW 2627",-36.3933585,148.6520282
"8451 Pacific Highway, Urunga NSW 2455",-30.4862243,153.0087866
"63 Pacific Hwy, Urunga NSW 2455",-30.5019651,153.0123538
"68 Duri Road, TAMWORTH NSW 2340",-31.1081816,150.8996708
"130 ALBURY ST, HOLBROOK NSW 2644",-35.7210184,147.3163145
"57 High Street, Wauchope NSW 2446",-31.4571728,152.7304841
"2-4 Blaxcell St, GRANVILLE NSW 2142",-33.8362495,151.0110173
"72 Bolaro St, DUNEDOO NSW 2844",-32.0163474,149.3951738
"63 Maitland Street, Bingara NSW 2404",-29.8710013,150.5729836
"4 High Street, Wauchope NSW 2446",-31.4580292,152.7351211
"16-18 NANA ST, NANA GLEN NSW 2450",-30.1380342,153.0071669
"423 Frome St, Moree NSW 2400",-29.4822747,149.8464065
"9 Marsh Street, GILGAI NSW 2360",-29.8536192,151.1168559
"19-23 GASKILL ST, CANOWINDRA NSW 2804",-33.56722,148.662053
"43 Ferguson Street, CANOWINDRA NSW 2804",-33.5621122,148.6658117
"2 Sharp Street, Cooma NSW 2630",-36.2279727,149.135773
"15 OCEAN DR, PORT MACQUARIE NSW 2444",-31.4355413,152.8999545
"59 GORDON ST, PORT MACQUARIE NSW 2444",-31.4340534,152.9101522
"24 Glen Innes Road, Inverell NSW 2360",-29.7796592,151.119362
"128 HASTINGS RIVER DR, PORT MACQUARIE NSW 2444",-31.4282288,152.8806369
"26 MITCHELL ST, EDEN NSW 2551",-37.0637181,149.9029775
"923 Ocean Drive, Bonny Hills NSW 2445",-31.5907234,152.8392568
"99 QUEENSLAND RD, CASINO NSW 2470",-28.84790449999999,153.0443259
"360 Park Road, Regents Park NSW 2143",-33.8790409,151.0247941
"229 High Street, Wauchope NSW 2446",-31.468558,152.7151149
"461 Ocean Drive, Laurieton NSW 2443",-31.64376399999999,152.7977716
"92 Jenkins Street, NUNDLE NSW 2340",-31.4595616,151.1287476
"Kyeamba Street, Mangoplah NSW 2652",-35.3772731,147.2544302
"74 Mount Thorley Road, Mount Thorley NSW 2330",-32.6243803,151.1022976
"24-28 Crabbes Creek, Crabbes Creek NSW 2483",-28.4557893,153.496051
"1154 George Downes Dr, KULNURA NSW 2250",-33.22009,151.2147976
"609 Hovell St, SOUTH ALBURY NSW 2640",-36.08689,146.9098134
"102 CHURCH ST, GLEN INNES NSW 2370",-29.7431177,151.7367743
"5885 Tweed ValleyWay, Mooball NSW 2483",-28.44162,153.491791
"5 KING ST, GOOLOOGONG NSW 2805",-33.6145225,148.4352001
"128 Duffy Avenue, Westleigh NSW 2120",-33.7203087,151.0689478
"595 Ocean Dr, NORTH HAVEN NSW 2443",-31.6404954,152.8154937
"2-8 OXLEY ST, GRIFFITH NSW 2680",-34.2949558,146.0643594
"55 Hope St, WARIALDA NSW 2402",-29.5415951,150.5769128
"76 Hope Street, Warialda NSW 2402",-29.5410684,150.5767306
"126 Windsor Rd, MCGRATHS HILL NSW 2756",-33.6152714,150.8335887
"2 Kew Road, Laurieton NSW 2443",-31.6479322,152.7964894
"1-3 HI-TECH DR, TOORMINA NSW 2452",-30.3420383,153.0923568
"1 Ebor St, EBOR NSW 2453",-30.39781,152.352757
"142 Windsor Rd, MCGRATHS HILL NSW 2756",-33.6168508,150.8341338
"136 Gladstone St, Coniston NSW 2500",-34.4385936,150.8839235
"44 Malbon Street, Bungendore NSW 2621",-35.2563569,149.4427947
"12 Kingfisher Ave, COLEAMBALLY NSW 2707",-34.8061081,145.8829001
"33 GRIFFIN AV, GRIFFITH NSW 2680",-34.28530569999999,146.027877
"48-50 Hanwood Road, Hanwood NSW 2680",-34.3338394,146.0399514
"81 BANNA AV, GRIFFITH NSW 2680",-34.2886425,146.0541113
"47 Orana Road, Gwandalan NSW 2259",-33.1363376,151.5812253
"5 Forbes Street, YEOVAL NSW 2868",-32.7536648,148.6478315
"1 Ryrie Street, MICHELAGO NSW 2620",-35.713834,149.165001
"156 Gordon St, Port Macquarie NSW 2444",-31.4350922,152.9004934
"81 Barton St, Kogarah NSW 2217",-33.973604,151.1461227
"298 NEELD ST, WEST WYALONG NSW 2671",-33.9238606,147.2168443
"216 Tweed Valley Way, Murwillumbah NSW 2484",-28.3273662,153.4084183
"53 Beecher Street, TINONEE NSW 2430",-31.9389626,152.4101088
"5 Harry Davies Dr, LOCKHART NSW 2656",-35.2283356,146.7266318
"64 Cams Blvd, Summerland Point NSW 2259",-33.1381969,151.5648664
"51 Carbin Street, Bowraville NSW 2449",-30.6507395,152.8536797
"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",-30.3349203,149.7698683
"95 FIVE ISLANDS RD, CRINGILA NSW 2502",-34.466017,150.872051
"210, Pacific Highway, Charmhaven NSW 2263",-33.2271701,151.5026805
"11 Hanlon Street, PARKES NSW 2870",-33.1541735,148.1597137
"Tomakin Auto Centre, Tomakin NSW 2537",-35.8231575,150.1861211
"1 Forbes Street, Cargo NSW 2800",-33.42402270000001,148.8082276
"86 Johnston St, CASINO NSW 2470",-28.8596626,153.0562253
"55 Main Street, Comboyne NSW 2429",-31.6056988,152.4679809
"2-4 MACKAY AV, GRIFFITH NSW 2680",-34.2909311,146.0630732
"3-5 Mayne Street, MURRURUNDI NSW 2338",-31.765745,150.842653
"38 Maitland Road, Paterson NSW 2421",-32.6048581,151.6165071
"9297 MOUNT LINDESAY RD, LEGUME NSW 2476",-28.4054071,152.3066733
"104 Rouse St, TENTERFIELD NSW 2372",-29.06151449999999,152.0173388
"2720 PRINCES HWY, WANDANDIAN NSW 2540",-35.091399,150.5074843
"3174 New England Hig, Black Mountain NSW 2365",-30.3147637,151.6898114
"1 Jacobs Dr, SUSSEX INLET NSW 2540",-35.158325,150.584043
"23-25 Grant St, BROULEE NSW 2537",-35.853892,150.1760137
"677 Freemans Drive, Cooranbong NSW 2265",-33.069562,151.4635444
"LYNDHURST AUTO-PORT 6518 MID WESTERN HWY, LYNDHURST NSW 2797",-33.6719089,149.0388927
"SHELL SERVICE STATION 11553 NEWELL HWY, NARRABRI NSW 2390",-30.3488925,149.7563391
"5232 NEW ENGLAND HWY, LLANGOTHLIN NSW 2365",-30.128783,151.6848931
"16 INGERSOLE DR, KELSO NSW 2795",-33.420992,149.6243435
"503 COOLAC RD, COOLAC NSW 2727",-34.9218575,148.1656457
"16 GRANUAILLE RD, BANGALOW NSW 2479",-28.6850833,153.5217171
"28 JOHNS RIVER RD, JOHNS RIVER NSW 2443",-31.7321606,152.6939503
"2 Ipswich Street, Fyshwick ACT 2609",-35.3299418,149.162621
"5 Rosemeath Road, Bombala NSW 2632",-36.9275409,149.2305907
"96-104 ANSON ST, BOURKE NSW 2840",-30.0955083,145.9437707
"Cnr. Denison & Molong St, Condobolin NSW 2877",-33.0850038,147.1528675
"2/ 997 Pemberton St, WEST ALBURY NSW 2640",-36.0738282,146.890994
"39 OAKS ST, THIRLMERE NSW 2572",-34.2034801,150.5685674
"435 FREEMANS DR, COORANBONG NSW 2265",-33.0881959,151.4501709
"68 MAIN ST, WEST WYALONG NSW 2671",-33.923666,147.2092005
"971 Freemans Drive, Freemans Waterhole NSW 2323",-32.984625,151.484921
"72 Cunningham Street, Coolah NSW 2843",-31.8231911,149.7243079
"20 Waratah Street, Bendalong NSW 2539",-35.2465011,150.5317496
"76-82 PEISLEY ST, ORANGE NSW 2800",-33.29023950000001,149.1027268
"1504 kyogle Road, Uki NSW 2484",-28.4143024,153.331308
"3 Cudgery Street, Dorrigo NSW 2453",-30.3397558,152.7112861
"5351 SUMMERLAND WAY, WHIPORIE NSW 2469",-29.2822388,152.9891831
"9 Mulbring Street, Stanford Merthyr NSW 2327",-32.827756,151.4914114
"159 ROUSE ST, TENTERFIELD NSW 2372",-29.0567406,152.0188582
"890 FREEMANS DR, FREEMANS WATERHOLE NSW 2323",-32.9857818,151.4870993
"1549 LEGGETTS DR, BRUNKERVILLE NSW 2323",-32.9647397,151.4795983
"4 Wollombi St, BROKE NSW 2330",-32.7506224,151.1035124
"21 BRIDGE ST, TUMBARUMBA NSW 2653",-35.7769751,148.0110862
"50-54 Riverside Drive, Nambucca Heads NSW 2448",-30.65218419999999,152.9916262
"70 Vales Rd, MANNERING PARK NSW 2259",-33.1522786,151.5371858
"82-86 Anson St, Bourke NSW 2840",-30.0948352,145.9416008
"85 Beach St, HARRINGTON NSW 2427",-31.87156289999999,152.6822877
"94-96 Church Street, Glen Innes NSW 2370",-29.7445447,151.7366029
"29 Pacific Hwy, Ulmarra NSW 2462",-30.8015492,152.8689544
"1a Binnia St, COOLAH NSW 2843",-31.82184749999999,149.7244069
"50 Moulamein Rd, Barham NSW 2732",-35.6201757,144.1318988
"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",-33.6635943,150.9187959
"2 Corkwood Rd, VALLA NSW 2448",-30.6282385,152.9727708
"25 Bendemeer St, Bundarra NSW 2359",-30.1734207,151.0760575
"65-67 NUNDLE RD, WOOLOMIN NSW 2340",-31.3042805,151.1497413
"2656 Waterfall Way, THORA NSW 2454",-30.4250216,152.7787052
"126 Lamont Street, Bermagui NSW NSW 2456",-36.4257965,150.0650682
"Cnr Priestly & Cavendish Sts, Mittagong NSW 2575",-34.4498933,150.4336099
"6066 WAKOOL RD, WAKOOL NSW 2710",-35.4723086,144.4046823
"105 BENT ST, SOUTH GRAFTON NSW 2460",-29.706891,152.9400439
"16 Marine Parade, STUARTS POINT NSW 2441",-30.8209667,152.9936849
"49 Briscoe St, TIBOOBURRA NSW 2880",-29.4299175,142.0115102
"18/19 Monaro Street, Wyndham NSW 2550",-36.9292586,149.6460862
"160-162 Jerilderie Street, BERRIGAN NSW 2712",-35.664545,145.8163697
"246-250 LISMORE RD, WOLLONGBAR NSW 2477",-28.8257051,153.4153037
"5 BOULDER BAY RD, FINGAL BAY NSW 2315",-32.7491661,152.1692922
"Calrose Avenue, Coleambally NSW 2707",-34.7954622,145.8950552
"4 Willis St, KYOGLE NSW 2474",-28.6219074,153.0003663
"47-51 Girilambone Street, COOLABAH NSW 2831",-31.249106,146.902151
"21-27 TARCOOLA ST, POONCARIE NSW 2648",-33.3865671,142.5708811
"18 PIONEER ST, BATLOW NSW 2730",-35.51966210000001,148.145985
"2 BAKEHOUSE RD, NORTH ROTHBURY NSW 2335",-32.673557,151.3506364
"360 PARK RD, REGENTS PARK NSW 2143",-33.8790409,151.0247941
"19 Havannah Street, Bendemeer NSW 2355",-30.880707,151.158343
"2-4 RICHARDS ST, BEELBANGERA NSW 2680",-34.253787,146.101726
"210 HIGH ST, WAUCHOPE NSW 2446",-31.4666807,152.7193144
"130 EDGAR ST, CONDELL PARK NSW 2200",-33.9162438,151.0137318
"Kulnura LPO 4 Greta Rd, KULNURA NSW 2250",-33.2245872,151.2227475
"14 OLD PACIFIC HWY, NEWRYBAR NSW 2479",-28.7214949,153.5305533
"169 Canterbury St, CASINO NSW 2470",-28.8630002,153.0474056
"94 Rouse St, TENTERFIELD NSW 2372",-29.0630176,152.0169551
"10 Pacific St, CRESCENT HEAD NSW 2440",-31.1893863,152.9742781
"83 Tenterfield St, DEEPWATER NSW 2371",-29.4394207,151.8462475
"VILLAGE STORE 54 BAYLIS ST, BETHUNGRA NSW 2590",-34.7607094,147.8553998
"226 NEWBRIDGE RD, MOOREBANK NSW 2170",-33.9293898,150.9534419
"51 Smiths Rd, Somersby NSW 2250",-33.3570924,151.2891295
"98 CORPORATION AV, ROBIN HILL NSW 2795",-33.4135838,149.5438779
"44 Cooper Street, Macksville NSW 2447",-30.71283399999999,152.9212009
"16 BALLINA RD, LISMORE NSW 2480",-28.8134477,153.2758986
"91-93 ELSHAM AV, ORANGE NSW 2800",-33.3086314,149.1064941
"69 Rouse St, TENTERFIELD NSW 2372",-29.065049,152.0168611
"57 PANGEE ST, NYNGAN NSW 2825",-31.5615132,147.1928287
"1B Butler St, Byron Bay NSW 2481",-28.6417873,153.6107986
"81-83 Jerilderie Road, JERILDERIE NSW 2716",-35.3560998,145.7290686
"26 HOUTMAN ST, EAST WAGGA WAGGA NSW 2650",-35.1241972,147.4017566
"475 HONOUR AV, COROWA NSW 2646",-35.9785849,146.4051617
"93A WALLSEND ST, KAHIBAH NSW 2290",-32.963153,151.7099995
"56 FINCH ST, BINGARA NSW 2404",-29.8675291,150.5690928
"73-75 BULAHDELAH WAY, BULAHDELAH NSW 2423",-32.4097012,152.2106122
"42 Bulahdelah Way, Bulahdelah NSW 2423",-32.4096357,152.2115859
"5243 Snowy Mountains Hwy, ADAMINABY NSW 2629",-35.9970862,148.770227
"6-10 MACKAY AV, GRIFFITH NSW 2680",-34.2906501,146.0638603
"7 NORTHWOOD RD, LONGUEVILLE NSW 2066",-33.8235224,151.1723662
"135 UNION ST, SOUTH LISMORE NSW 2480",-28.8127552,153.2666654
"129 RIVER ST, WOODBURN NSW 2472",-29.0720113,153.340888
"74-78 AUBURN RD, AUBURN NSW 2144",-33.8546493,151.0325076
"96 TUMUT ST, ADELONG NSW 2729",-35.3072215,148.0630156
"207 Broken Head Road, Suffolk Park NSW 2481",-28.68797,153.6082473
"102 Hooke St, Dungog NSW 2420",-32.3982032,151.7485216
"365 GARFIELD RD WEST, MARSDEN PARK NSW 2765",-33.6971797,150.8330891
"44-48 Byron St, Lennox Head NSW 2478",-28.7919396,153.5882756
"Packsaddle Roadhouse 17242 Silver City Hwy, PACKSADDLE NSW 2880",-30.6101959,141.9670393
"289 CANBERRA AV, FYSHWICK ACT 2609",-35.3340604,149.1702614
"7087 THE BUCKETTS WAY, TAREE SOUTH NSW 2430",-31.9373931,152.4591406
"277 CONADILLY ST, GUNNEDAH NSW 2380",-30.979052,150.2554732
"103 BELLEVUE RD, FIGTREE NSW 2525",-34.4278371,150.8538841
"1-3 CHURCH ST, PORT KEMBLA NSW 2505",-34.48455879999999,150.9040334
"4 KIAH STORE RD, KIAH NSW 2551",-37.1575424,149.856381
"15891 Barrier Highway, COBAR NSW 2835",-31.5002905,145.8541045
"48 William Street, Urana NSW 2645",-35.3296121,146.2677968
"3 ROGAN ST, CANBERRA AIRPORT ACT 2609",-35.3098176,149.1879149
"485 RIVER ST, WEST BALLINA NSW 2478",-28.8635344,153.534926
"BLUE DOPLHIN CARAVAN PARK 31-65 YAMBA RD, YAMBA NSW 2464",-29.43372,153.3412
"27 YOUNG ST, WALLENDBEEN NSW 2588",-34.5293703,148.1638218
"90 VICTORIA ST, TEMORA NSW 2666",-34.448912,147.5352604
"55-57 Melbourne Stre, Mulwala NSW 2647",-35.9869753,146.0071882
"76 Wollongough Street, UNGARIE NSW 2669",-33.6387246,146.971269
"76 THE PARADE, TUMBARUMBA NSW 2653",-35.772976,148.0112013
"211 GREAT WESTERN HWY, BLACKHEATH NSW 2785",-33.6375491,150.2851892
"62 Woodenbong Rd, BONALBO NSW 2469",-28.7359002,152.6226064
Corner Pacific Hwy and Halls Road Coffs Harbour NSW 2450,-30.3059508,153.10173
842-844 DAVID ST North Albury NSW 2640,-36.0639386,146.9252757
"57 URANA ST, LOCKHART NSW 2656",-35.2220831,146.7124638
"COBARGO ST, QUAAMA NSW 2550",-36.4622366,149.8692229
"2165 NANGUS RD, NANGUS NSW 2722",-35.0541336,147.9037591
"28 SAWTELL RD, TOORMINA NSW 2452",-30.3521585,153.1002241
"26L YARRANDALE RD, DUBBO NSW 2830",-32.2157517,148.6325036
"84 OBERON ST, OBERON NSW 2787",-33.7048473,149.8604939
"200 MAIN RD, CARDIFF NSW 2285",-32.9410348,151.6682612
"105 WYEE RD, WYEE NSW 2259",-33.1751987,151.480746
"SERVICE STATION 53 LAMBRIGG ST, FARRER ACT 2607",-35.3758245,149.1018267
"4 BURRAWAY RD, BROCKLEHURST NSW 2830",-32.1809619,148.6213656
"232 HIGH ST, WAUCHOPE NSW 2446",-31.4686176,152.7162425
"368 ANZAC PDE, KINGSFORD NSW 2032",-33.9198458,151.2269693
"TELARAH SERVICE STATION 17 SOUTH ST, TELARAH NSW 2320",-32.728498,151.5356757
"2 Kiewa St, MANILDRA NSW 2865",-33.1857561,148.6873481
"1106 GREAT WESTERN HWY, BOWENFELS NSW 2790",-33.4841108,150.1351247
"45 YANKO RD, WEST PYMBLE NSW 2073",-33.7620792,151.1285255
"42 MALBON ST, BUNGENDORE NSW 2621",-35.2562235,149.4425801
"2 CADONIA RD, TUGGERAWONG NSW 2259",-33.2805943,151.4807497
"595 OCEAN DR, NORTH HAVEN NSW 2443",-31.6404954,152.8154937
"7 Billabong St., Walbundrie NSW 2642",-35.6909827,146.7214966
"42 VICTORIA ST, EAST GOSFORD NSW 2250",-33.4380334,151.3533091
"531 PRINCES HWY, TEMPE NSW 2044",-33.9202157,151.1675249
"186 WOODPARK RD, SMITHFIELD NSW 2164",-33.8387605,150.950732
"7 LAKE ALBERT RD, EAST WAGGA WAGGA NSW 2650",-35.1214397,147.3784833
"1 MYALL QUAYS BVD, TEA GARDENS NSW 2324",-32.6509974,152.1492295
"28 PERRY ST, MENINDEE NSW 2879",-32.3890693,142.4146967
"90 PRINCES HWY, MILTON NSW 2538",-35.3170893,150.4371301
"472 CABRAMATTA RD WEST, MOUNT PRITCHARD NSW 2170",-33.89704529999999,150.9123049
"46 Noalimba Avenue, 46 Noalimba Avenue, KENTUCKY NSW 2354",-30.7615886,151.4492513
"381 NORTH ST, WOOLI NSW 2462",-29.8507869,153.256901
"79-81 WOORE ST, WILCANNIA NSW 2836",-31.55863489999999,143.3775233
"316 PENSHURST ST, NORTH WILLOUGHBY NSW 2068",-33.7936294,151.1958523
"2399 Princes Highway, BEWONG NSW 2540",-35.0855051,150.5333744
"8 LAW CL, GUNNEDAH NSW 2380",-30.96409599999999,150.2337385
"28 Columbus Street, Ivanhoe NSW 2878",-32.9008526,144.3017056
"98 PARK RD, AUBURN NSW 2144",-33.8571771,151.0288908
"169 RIVERSIDE DR, Jugiong NSW 2726",-34.8221416,148.3430681
"20-22 NEELD ST, WYALONG NSW 2671",-33.926794,147.248309
"20 LACHLAN ST, CONDOBOLIN NSW 2877",-33.1054153,146.474828
195 Main Rd Heddon Greta NSW 2321,-32.807646,151.502108
"85-87 PRINCES HWY, BATEMANS BAY NSW 2536",-35.7194022,150.1762782
"178 WARREN RD, GILGANDRA NSW 2827",-31.7101525,148.6541772
"461 HUME HWY, CASULA NSW 2170",-33.9408945,150.9116553
"6 STEPHENS RD, CRESTWOOD NSW 2620",-35.3461691,149.2087756
"88 QUEEN ST, BERRY NSW 2535",-34.7756027,150.6961709
"34 WELLINGTON ST, BARADINE NSW 2396",-30.9498491,149.0673589
"226 WALLAMORE RD, WESTDALE NSW 2340",-31.0826113,150.8777047
"8597-8601 BRUXNER HWY, TABULAM NSW 2469",-28.8878214,152.569272
"23-27 HOOKE ST, DUNGOG NSW 2420",-32.3992318,151.7572943
"114 BATHURST ST, CONDOBOLIN NSW 2877",-33.0887231,147.1468674
"17 Rose Street, Wee Waa NSW 2388",-30.2280036,149.4367601
144 Meade St Glenn Innes NSW 2370,-29.7370346,151.7379982
"174 NEW ENGLAND HWY, RUTHERFORD NSW 2320",-32.7186922,151.5355389
"474 FOREST RD, BEXLEY NSW 2207",-33.9515466,151.1251555
"624 YOUNG ST, ALBURY NSW 2640",-36.0722695,146.9263962
160 South Terrace Bankstown NSW 2200,-33.9186355,151.0441662
"126 WINDSOR RD, MCGRATHS HILL NSW 2756",-33.6152714,150.8335887
"164 TONGARRA RD, ALBION PARK NSW 2527",-34.5708733,150.7705096
"365 MAIN RD, NORAVILLE NSW 2263",-33.2690441,151.5571188
"6 DOYLE RD, REVESBY NSW 2212",-33.9455969,151.0184248
"2 WEAKLEYS DR, THORNTON NSW 2322",-32.7925793,151.6362279
"182 TWEED VALLEY WAY, SOUTH MURWILLUMBAH NSW 2484",-28.326262,153.410194
"41 GURLEY ST, GURLEY NSW 2398",-29.7364813,149.7993274
"37 Urben St, Urbenville NSW 2475",-28.4730897,152.5480198
"1 MULYAN ST, COWRA NSW 2794",-33.8282682,148.6831569
"103 NEWCASTLE RD, WALLSEND NSW 2287",-32.9039336,151.6823434
"1466 Kyogle Rd, Uki NSW 2484",-28.4137467,153.3346445
"5-7 WIRADJURI WAY, CONDOBOLIN NSW 2877",-33.074616,147.1475772
"3 DUNK PL, ORAN PARK NSW 2570",-33.9951274,150.7274811
"2111 GEORGE BASS DR, TOMAKIN NSW 2537",-35.8231987,150.1861245
"486 LONDONDERRY RD, LONDONDERRY NSW 2753",-33.642542,150.7359273
"8 MESSENGER AV, BOOROOMA NSW 2650",-35.0753434,147.3589972
"307-309 BEXLEY RD, BEXLEY NORTH NSW 2207",-33.9398811,151.1147892
"481 URANA RD, LAVINGTON NSW 2641",-36.0400899,146.9269733
"9 ALBERT RD, STRATHFIELD NSW 2135",-33.8706698,151.0924469
"189 YAMBA RD, YAMBA NSW 2464",-29.4293845,153.3277015
"370 HOXTON PARK RD, PRESTONS NSW 2170",-33.9282903,150.8814493
"MOBIL OUTLET 15 BARRIER ST, FYSHWICK ACT 2609",-35.3294132,149.1723701
Cnr Bomera St & Premer St Premer NSW 2381,-31.4567345,149.8984346
"661 MERRYLANDS RD, GREYSTANES NSW 2145",-33.829356,150.9526816
"652 GOOREENGI RD, NORTH ARM COVE NSW 2324",-32.614356,152.0815647
"13 CANTERBURY RD, CANTERBURY NSW 2193",-33.9077564,151.1254849
"BP SERVICE STATION 169 RIVERSIDE DR, JUGIONG NSW 2726",-34.8221416,148.3430681
"8611 BRUXNER HWY, TABULAM NSW 2469",-28.8873772,152.5678385
"48 GARDENERS RD, KINGSFORD NSW 2032",-33.9250362,151.2257445
"2-4 MOULAMEIN RD, BARHAM NSW 2732",-35.6239089,144.1289631
"148 SUNNYHOLT RD, BLACKTOWN NSW 2148",-33.7528944,150.9148235
"2900 REMEMBRANCE DVWY, BARGO NSW 2574",-34.2443985,150.5778887
"2 Argyle Street, Mullumbimby NSW 2482",-28.5530768,153.5038705
"UNIT 2 3030 REMEMBRANCE DVWY, BARGO NSW 2574",-34.2545715,150.5726619
"15-17 CASTLEREAGH ST, GILGANDRA NSW 2827",-31.7165736,148.6587238
MOBIL SERVICE STATION 5172 SNOWY MOUNTAINS HWY ADAMINABY NSW 2629,-35.9962435,148.7775923
"620-628 ELIZABETH DR, BONNYRIGG HEIGHTS NSW 2177",-33.8875776,150.8729023
169 Riverside Drive Jugiong NSW 2726,-34.8221416,148.3430681
"104 LINDESAY ST, CAMPBELLTOWN NSW 2560",-34.0654916,150.8257817
"22 STATION ST, GULGONG NSW 2852",-32.3573419,149.5350668
"3 BLUEBERRY RD, MOREE NSW 2400",-29.490775,149.8502655
"24 LAKE ALBERT RD, KOORINGAL NSW 2650",-35.12242010000001,147.3769253
"242-246 BRIDGE ST, WEST TAMWORTH NSW 2340",-31.0955646,150.9121016
"Lot 692, Corner Newell Highway, Parkes Road Forbes NSW 2871",-33.3598575,148.0248113
CNR JOHNSON & DOWLING STREET Forbes NSW 2871,-33.38186719999999,148.0102402
"495 COOLAC RD, COOLAC NSW 2727",-34.9230104,148.165731
"108 CANTERBURY RD, BANKSTOWN NSW 2200",-33.9344584,151.0312615
"464 GOONOO GOONOO RD, HILLVUE NSW 2340",-31.1298831,150.9243073
"449 VICTORIA ST, WETHERILL PARK NSW 2164",-33.8446146,150.8920139
"15-21 BRIDGE ST, WEST TAMWORTH NSW 2340",-31.0914804,150.9233434
101-107 Hammond Ave East Wagga Wagga NSW 2650,-35.1214188,147.3896756
"5 CASINO RD, JUNCTION HILL NSW 2460",-29.6450525,152.9266601
"96 RICKARD RD, LEPPINGTON NSW 2179",-33.9630396,150.8075881
